id,idtipo,nombre35,nombre50,nombre105,nombre105_ent_suc,observaciones,codigocif,siglavia,nombrevia,numerovia,restodom,codpostal,poblacion,provincia,codpais,servtasa,telefono,pendbaja,numfax,dirinternet,fchbaja,motbaja,codentsuc,fechactualiza,fechaalta,codaut,codprov,nomcomercial,indicativonc,bic,nomentmatriz,direntmatriz,locentmatriz,cpentmatriz,telentmatriz,faxentmatriz,internetentmatriz,cod_autonomia,anagrama
1010,37,"FINANCO HIPOTECARIO, S.C.H., S.A.","FINANCO HIPOTECARIO, S.C.H., S.A.","FINANCO HIPOTECARIO, SOCIEDAD DE CREDITO HIPOTECARIO, S.A.",NULL,NULL,A78918661,PS,HABANA,101,NULL,28036,MADRID,NULL,ES,NULL,915638728,NULL,915640021,NULL,1996-04-01,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1988-10-14,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FINANCO
1011,37,"SDAD. IBERICA DE CTO. INMOBILIARIO","SOCIEDAD IBERICA DE CREDITO INMOBILIARIO, S.A.","SOCIEDAD IBERICA DE CREDITO INMOBILIARIO, S.A., S.C.H.",NULL,NULL,A78933991,PZ,"SANTA BARBARA",2,NULL,28004,MADRID,NULL,ES,NULL,914477537,NULL,914477536,NULL,1997-01-02,"R.D. 692/1996, DE 26 DE ABRIL (DISPOSICION TRANSITORIA CUARTA)",0000,2008-03-06,1988-11-04,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,IBERICA
1012,37,"EUROPEA POPULAR HIPOTECARIA, S.A.","EUROPEA POPULAR HIPOTECARIA, S.A., S.C.H.","EUROPEA POPULAR HIPOTECARIA, S.A., S.C.H.","BANCO POPULAR HIPOTECARIO, S.A.",NULL,A79223707,CL,"NUÑEZ DE BALBOA",56,NULL,28001,MADRID,NULL,ES,NULL,912756152,NULL,914313838,NULL,1993-07-19,"TRANSFORMACION EN BANCO",0216,2008-03-06,1989-08-04,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,EURO.POP.HIP
1013,37,"SDAD. DE CREDITO HIPOTECARIO MUTUAL","SOCIEDAD DE CREDITO HIPOTECARIO MUTUAL, S.A.","SOCIEDAD DE CREDITO HIPOTECARIO MUTUAL, S.A.",NULL,NULL,A79346912,CL,"SANTO TOME",4,NULL,28004,MADRID,NULL,ES,NULL,913198254,NULL,914105280,NULL,1997-01-02,"R.D. 692/1996 DE 26 DE ABRIL (D.T. 4ª)",0000,2008-03-06,1990-01-19,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"SCH MUTUAL"
1014,37,"UNION CTOS. INMOB. HIPOTECARIA","UNION DE CREDITOS INMOBILIARIOS HIPOTECARIA, S.A.","UNION DE CREDITOS INMOBILIARIOS HIPOTECARIA, S.A., S.C.H.","UNION DE CREDITOS INMOBILIARIOS, S.A., ENTIDAD DE FINANCIACION",NULL,A79336335,CL,RETAMA,3,NULL,28045,MADRID,NULL,ES,NULL,913373737,NULL,913373738,NULL,1996-12-31,"POR FUSION POR ABSORCION POR",8512,2008-03-06,1989-12-19,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"UNION CREDITOS"
1015,38,"LATINOAMERICANA DE FINANCIACIONES","LATINOAMERICANA DE FINANCIACIONES, S.A.","LATINOAMERICANA DE FINANCIACIONES, S.A.",NULL,NULL,NULL,PS,"PINTOR ROSALES",30,NULL,28008,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1988-11-04,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1975-11-18,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"LATFIN,EF"
1016,38,"FIDENTER, S.A.","FIDENTER, S.A.","FIDENTER, S.A.",NULL,NULL,A99014169,CL,"ROGER DE LAURIA",3,"PL.3, PT. A",8010,BARCELONA,NULL,ES,NULL,0,NULL,0,NULL,1984-02-22,"A PETICION PROPIA",0000,2008-03-06,1974-06-27,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,FIDENTERSA
1017,38,"FIDIAUTO, S.A.","FINANCIACION Y DISTRIBUCION DE AUTOMOVILES, S.A.","FINANCIACION Y DISTRIBUCION DE AUTOMOVILES, S.A. (FIDIAUTO)",NULL,NULL,A99014151,AV,BRASIL,23,NULL,28020,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1987-11-13,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1976-07-06,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FIDIAUTOSA
1018,38,"SOGECOFI, S.A., ""EN LIQUIDACION""","SOCIEDAD DE GESTION Y COOPERACION FINANCIERA, S.A.","SOCIEDAD DE GESTION Y COOPERACION FINANCIERA, S.A. (SOGECOFI), 'EN LIQUIDACION'",NULL,NULL,A28344182,PS,HABANA,34,NULL,28036,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1992-04-02,"A PETICION PROPIA",0000,2008-03-06,1974-02-05,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,SOGECOFI
1019,38,"FINANCIERA FERRAZ, S.A.","FINANCIERA FERRAZ, S.A.","FINANCIERA FERRAZ, S.A.",NULL,NULL,A28496719,PS,CASTELLANA,83-85,NULL,28046,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1989-11-08,"A PETICION PROPIA",0000,2008-03-06,1977-11-25,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FINFERRAZ
1020,38,"FINANCAISA, S.A.","FINANCAISA, S.A.","FINANCAISA, S.A.",NULL,NULL,A33023227,CL,"PEÑASANTA DE ENOL",1,NULL,33012,OVIEDO,ASTURIAS,ES,NULL,985240454,NULL,0,NULL,1992-03-12,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1978-01-20,NULL,33,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,FINANCAISA
1021,38,"FINANCIERA DE EXPANSION Y VENTAS","FINANCIERA DE EXPANSION Y VENTAS, S.A.","FINANCIERA DE EXPANSION Y VENTAS, S.A. (FIVENTAS)","BANCO POPULAR ESPAÑOL, S.A.",NULL,A28148476,CL,GENOVA,20,NULL,28004,MADRID,NULL,ES,NULL,915216611,NULL,915231235,NULL,1994-11-17,"POR FUSION POR ABSORCION POR",0075,2008-03-06,1965-10-14,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FIVENTAS
1022,38,"FINANCIERA RIOJANA, S.A.","FINANCIERA RIOJANA, S.A.","FINANCIERA RIOJANA, S.A.",NULL,NULL,A26015537,AV,"GENERAL FRANCO",83,BAJO,26004,LOGROÑO,"LA RIOJA",ES,NULL,0,NULL,0,NULL,1989-04-06,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1978-03-10,NULL,26,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,"FINC RIOJANA"
1023,38,"FINANCIERA DEL GALLEGO, S.A.","FINANCIERA DEL GALLEGO, S.A.","FINANCIERA DEL GALLEGO, S.A.",NULL,NULL,A50042274,CL,"SIXTO CELORRIO",11,"PL. 1, PT. D",50015,ZARAGOZA,NULL,ES,NULL,976523092,NULL,0,NULL,1991-01-29,"A PETICION PROPIA",0000,2008-03-06,1977-11-24,NULL,50,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,"F DEL GALLEG"
1024,38,"FIMECA, S.A., E.F.","FIMECA, S.A., ENTIDAD DE FINANCIACION","FIMECA, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A99014342,CL,"ALVAREZ DE BAENA",4,NULL,28006,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1987-04-14,.,0000,2008-03-06,1978-01-18,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FIMECASA
1025,38,"SOC. FINANCIACION VENTAS A CREDITO","SOCIEDAD DE FINANCIACION DE VENTAS A CREDITO","SOCIEDAD DE FINANCIACION DE VENTAS A CREDITO, S.A. (SOFIVAC)",NULL,NULL,A28156958,PS,CASTELLANA,106,NULL,28046,MADRID,NULL,ES,NULL,912622190,NULL,0,NULL,1991-11-04,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1965-12-30,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"SOFIVAC FINA"
1026,38,"UNION ESPAÑOLA DE FINANCIACION","UNION ESPAÑOLA DE FINANCIACION, S.A.","UNION ESPAÑOLA DE FINANCIACION, S.A. (UNIFIBAN)",NULL,NULL,A99014144,CL,PRIM,12,NULL,28004,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1986-03-06,.,0000,2008-03-06,1974-03-29,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,UNIFIBAN
1027,38,"FINANCIACION INDUSTRIAL MAPFRE","FINANCIACION INDUSTRIAL MAPFRE, S.A., E.F.","FINANCIACION INDUSTRIAL MAPFRE, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A99015422,CL,"FRANCISCO DE ROJAS",12,NULL,28010,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1988-05-19,.,0000,2008-03-06,1964-10-20,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"FINMAPSA MAP"
1028,38,"CREDITSA, MADRID, E.F., S.A.","CREDITSA, MADRID, ENTIDAD DE FINANCIACION, S.A.","CREDITSA, MADRID, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A99014359,CL,FERROCARRIL,37,NULL,28045,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1985-02-18,.,0000,2008-03-06,1966-01-31,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CREDITSA
1029,38,"FINANCIERA FINAVAL, S.A.","FINANCIERA FINAVAL, S.A.","FINANCIERA FINAVAL, S.A.",NULL,NULL,A28259935,CL,"CARDENAL MARCELO SPINOLA",S/N,"BLQ. F-4",28016,MADRID,NULL,ES,NULL,913383854,NULL,913839987,NULL,1996-06-03,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1971-01-18,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FINAVAL
1030,38,"FIGUI, S.A., E.F.","FIGUI, S.A., ENTIDAD DE FINANCIACION","FIGUI S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A20057139,CL,"PABLO GOROSABEL",46,NULL,20400,TOLOSA,GUIPUZCOA,ES,NULL,943651102,NULL,0,NULL,1992-03-05,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1978-05-23,NULL,20,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,"FIGUI EF"
1031,38,"FINANCIERA RIVA Y GARCIA","FINANCIERA RIVA Y GARCIA, S.A. DE FINANCIACION","FINANCIERA RIVA Y GARCIA, SOCIEDAD ANONIMA DE FINANCIACION",NULL,NULL,A08346793,PS,GRACIA,25,NULL,8007,BARCELONA,NULL,ES,NULL,914316495,NULL,0,NULL,1992-11-06,"POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 27.03.1991",0000,2008-03-06,1973-12-14,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"FRIVA GARCIA"
1032,38,"FINANCIERA ALGAMAR","FINANCIERA ALGAMAR, S.A. DE FINANCIACION","FINANCIERA ALGAMAR, SOCIEDAD ANONIMA DE FINANCIACION",NULL,NULL,A28260230,CL,"CLAUDIO COELLO",32,NULL,28001,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1980-12-20,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1971-03-29,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FINALSA
1033,38,"COMPAÑIA FINANCIERA BANCAYA","COMPAÑIA FINANCIERA BANCAYA, S.A., E.F.","COMPAÑIA FINANCIERA BANCAYA, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A99014367,PS,CASTELLANA,114,NULL,28046,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1986-05-06,.,0000,2008-03-06,1971-04-23,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,COMFIBANSA
1034,38,"FINANCIERA SIERRA NEVADA, S.A.","FINANCIERA SIERRA NEVADA, S.A.","FINANCIERA SIERRA NEVADA, S.A.",NULL,NULL,A99014375,CL,RECOGIDAS,36,NULL,18002,GRANADA,NULL,ES,NULL,0,NULL,0,NULL,1984-02-22,.,0000,2008-03-06,1975-06-09,NULL,18,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,FINSINESA
1035,38,"FINANCIERA BIDASOA, S.A.","FINANCIERA BIDASOA, S.A.","FINANCIERA BIDASOA, S.A.",NULL,NULL,A31063159,CL,AMAYA,2,NULL,31002,PAMPLONA,NAVARRA,ES,NULL,0,NULL,0,NULL,1984-02-22,.,0000,2008-03-06,1975-06-09,NULL,31,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,FINBIDSA
1036,38,"CAJA DE FINANCIACIONES REUNIDAS","CAJA DE FINANCIACIONES REUNIDAS, S.A., E.F.","CAJA DE FINANCIACIONES REUNIDAS, SOCIEDAD ANONIMA, ENTIDAD DE FINANCIACION",NULL,NULL,A28218238,PZ,LEALTAD,4,NULL,28014,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1980-02-20,.,0000,2008-03-06,1969-03-14,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CAFIRESA
1037,38,"CREDITOS Y FINANCIACIONES","CREDITOS Y FINANCIACIONES, S.A., E.F.","CREDITOS Y FINANCIACIONES, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A28061224,CL,"MARIA DE MOLINA","37 BIS",NULL,28006,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1980-04-18,.,0000,2008-03-06,1953-12-16,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CREYFISA
1038,38,"BANESTO CONSUMO, S.A., E.F.","BANESTO CONSUMO, S.A., E.F.","BANESTO CONSUMO, SOCIEDAD ANONIMA, ENTIDAD DE FINANCIACION",NULL,NULL,A28253946,CL,"JOSE ABASCAL",9,"PL. 2",28003,MADRID,NULL,ES,NULL,915940405,NULL,914488664,NULL,1997-01-02,"R.D. 692/1996 DE 26 DE ABRIL (D.T. 4) Y CAMBIO OBJETO SOCIAL",0000,2000-08-31,1970-11-14,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"BANESTO CONSUMO"
1039,38,"EUROPEA FINANC. INVERSION PROMOCION","EUROPEA DE FINANCIACION, INVERSION Y PROMOCION","EUROPEA DE FINANCIACION, INVERSION Y PROMOCION, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A28314920,CL,SERRANO,67,NULL,28006,MADRID,NULL,ES,NULL,915777956,NULL,0,NULL,1992-11-17,"POR CAMBIO DE OBJETO SOCIAL",0000,2000-08-31,1973-04-09,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"EUROFIP SA"
1040,38,"CRECOM, E.F., S.A.","CRECOM, ENTIDAD DE FINANCIACION, S.A.","CRECOM, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A28063378,CL,"NUÑEZ DE BALBOA",120,NULL,28006,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1987-11-13,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1954-07-28,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,CRECOMSA
1041,38,"MAPFRE FINAN. NAVARRA, ARAGON RIOJA","MAPFRE FINANZAS DE NAVARRA, ARAGON Y RIOJA, E.F.","MAPFRE FINANZAS DE NAVARRA, ARAGON Y RIOJA, ENTIDAD DE FINANCIACION, S.A.","MAPFRE FINANZAS, ENTIDAD DE FINANCIACION, S.A.",NULL,A31016009,CL,"HERMANOS IMAZ",1,ENTREPLANTA,31002,PAMPLONA,NAVARRA,ES,NULL,948226204,NULL,0,NULL,1993-05-17,"POR FUSION POR ABSORCION POR",8427,2000-08-31,1966-11-11,NULL,31,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,"MAPFRE N,A,R"
1042,38,"PROMOC. EUROPEA INV. NEGOCIOS LIBRA","PROMOCION EUROPEA DE INVERSIONES Y NEGOCIOS LIBRA","PROMOCION EUROPEA DE INVERSIONES Y NEGOCIOS LIBRA, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A99014391,CL,"ESTEBANEZ CALDERON",5,"PL. 3, PT. E",28020,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1987-11-13,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1971-07-01,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,LIBRASA
1043,38,"EMECESA, E.F., S.A.","EMECESA, ENTIDAD DE FINANCIACION, S.A.","EMECESA, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A28129120,CL,"LLANOS DE JEREZ",9-11,NULL,28820,COSLADA,MADRID,ES,NULL,914494500,NULL,0,NULL,1991-10-21,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1964-03-23,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"EMECESA FINA"
1044,38,"BARCELONESA DE FINANCIACION, S.A.","BARCELONESA DE FINANCIACION, S.A., E.F.","BARCELONESA DE FINANCIACION, S.A., ENTIDAD DE FINANCIACION","BANCA BARCELONESA DE FINANCIACION, S.A.",NULL,A08149007,CL,BALMES,243,"PL. 7 - 4",8006,BARCELONA,NULL,ES,NULL,934152070,NULL,932382538,NULL,1995-05-22,"POR CAMBIO DE OBJETO SOCIAL Y TRANSFORMACION EN",0223,2008-03-06,1963-07-13,NULL,8,"BANCA BAFISA",S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"BANCA BAFISA"
1045,38,"ASISTENCIA TECNICO FINANCIERA","ASISTENCIA TECNICO FINANCIERA, E.F., S.A.","ASISTENCIA TECNICO FINANCIERA, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A28088979,PS,"MARQUES DE MONISTROL",7,NULL,28011,MADRID,NULL,ES,NULL,0,NULL,0,NULL,1987-04-14,.,0000,2008-03-06,1960-01-19,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,ASTECFISA
1046,38,"FICRE, S.A.","FICRE, S.A.","FICRE, S.A.",NULL,NULL,A99014490,CL,"ROGER DE LAURIA",5,NULL,8010,BARCELONA,NULL,ES,NULL,0,NULL,0,NULL,1984-02-22,.,0000,2008-03-06,1975-10-10,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,FICRESA
1047,38,"FINANCIERA PEGASO, S.A., E.F.","FINANCIERA PEGASO, S.A., ENTIDAD DE FINANCIACION","FINANCIERA PEGASO, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A28680924,AV,ARAGON,402,NULL,28022,MADRID,NULL,ES,NULL,917502142,NULL,917502117,NULL,1994-03-07,"POR CAMBIO DE OBJETO SOCIAL",0000,2008-03-06,1981-01-30,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"FINAN PEGASO"
1048,38,"FINANCIERA DE CADIZ, S.A.F.","FINANCIERA DE CADIZ, S.A.F.","FINANCIERA DE CADIZ, SOCIEDAD ANONIMA DE FINANCIACION",NULL,NULL,A11012952,PZ,TOPETE,1,NULL,11001,CADIZ,NULL,ES,NULL,0,NULL,0,NULL,1991-06-07,"POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 27.03.1991",0000,2008-03-06,1976-07-19,NULL,11,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"FIN DE CADIZ"
1049,38,"FINANCIERA DE DESCUENTO Y CREDITO","FINANCIERA DE DESCUENTO Y CREDITO, S.A.","FINANCIERA DE DESCUENTO Y CREDITO, S.A.",NULL,NULL,A99015109,UR,"NUEVA ALCALA","BLOQUE 28","PL. 8, PT. A",28801,"ALCALA DE HENARES",MADRID,ES,NULL,0,NULL,0,NULL,1988-11-04,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1969-10-17,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,"FIN DTO CDTO"
1050,38,"PORTQUEIBAN FINANCIERA, S.A.","PORTQUEIBAN FINANCIERA, S.A.","PORTQUEIBAN FINANCIERA, S.A.",NULL,NULL,A29038429,AV,"CANOVAS DEL CASTILLO",2,NULL,29016,MALAGA,NULL,ES,NULL,0,NULL,0,NULL,1984-02-08,.,0000,2008-03-06,1976-11-13,NULL,29,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,PORTQUEIBANS
1051,38,"FINANCIERA DE VALLADOLID, E.F.","FINANCIERA DE VALLADOLID, E.F., S.A.","FINANCIERA DE VALLADOLID, EMPRESA DE FINANCIACION, S.A.",NULL,NULL,A47007158,CL,INDEPENDENCIA,5,NULL,47004,VALLADOLID,NULL,ES,NULL,0,NULL,0,NULL,1988-11-04,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1969-02-12,NULL,47,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,"F VALLADOLID"
1052,38,"EGARHOLD, E.F., S.A.","EGARHOLD, ENTIDAD DE FINANCIACION, S.A.","EGARHOLD, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A08446510,CL,GUTEMBERG,5-13,NULL,8202,TARRASA,BARCELONA,ES,NULL,0,NULL,0,NULL,1987-11-13,"POR REVOCACION DE AUTORIZACION",0000,2008-03-06,1977-02-18,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,EGARHOLD
1053,38,"FINDESA, E.F., S.A.","FINDESA, ENTIDAD DE FINANCIACION, S.A.","FINDESA, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A08150492,CL,TALLERS,61,NULL,8001,BARCELONA,NULL,ES,NULL,0,NULL,0,NULL,1986-01-08,.,0000,2008-03-06,1963-12-30,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,FINDESA
1054,38,"FINANCIACIONES AGRICOLAS E INDUS.","FINANCIACIONES AGRICOLAS E INDUSTRIALES, E.F.,S.A.","FINANCIACIONES AGRICOLAS E INDUSTRIALES, ENTIDAD DE FINANCIACION, S.A.",NULL,NULL,A28680940,CL,TOLEDO,94,BAJO,28005,MADRID,NULL,ES,NULL,912654848,NULL,0,NULL,1993-11-08,"POR DISOLUCION",0000,2008-03-06,1981-02-25,NULL,28,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,FAISA
1055,38,"FINANCIERA DE DESARROLLO Y CREDITO","FINANCIERA DE DESARROLLO Y CREDITO, S.A.F.","FINANCIERA DE DESARROLLO Y CREDITO, SOCIEDAD ANONIMA DE FINANCIACION",NULL,NULL,A08207086,ZZ,"GRAN VIA GERMANIAS",18-20,NULL,46006,VALENCIA,NULL,ES,NULL,0,NULL,0,NULL,1991-08-19,"POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 27.3.1991",0000,2008-03-06,1967-01-17,NULL,46,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,"F DESAR CDTO"
1056,38,"PRESYDES, S.A.F.","PRESYDES, SOCIEDAD ANONIMA DE FINANCIACION","PRESYDES, SOCIEDAD ANONIMA DE FINANCIACION","DESCOM, ENTIDAD DE FINANCIACION, S.A.",NULL,A08706632,CL,MAYOR,21-23,BAJOS,8930,"SAN ADRIAN DEL BESOS",BARCELONA,ES,NULL,933810516,NULL,0,NULL,1994-02-02,"POR FUSION POR ABSORCION POR",8449,2008-03-06,1981-07-21,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,PRESYDES
1057,38,"FINANCIERA TARKIS, S.A., E.F.","FINANCIERA TARKIS, S.A., ENTIDAD DE FINANCIACION","FINANCIERA TARKIS, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A99015117,CL,"FERNANDO MACIAS",1,NULL,15004,"LA CORUÑA",NULL,ES,NULL,0,NULL,0,NULL,1985-02-04,.,0000,2008-03-06,1981-07-02,NULL,15,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,FINTARSA
1058,38,"INSTITUTO HIPOTECARIO ESPAÑOL, S.A.","INSTITUTO HIPOTECARIO ESPAÑOL, S.A., E.F.","INSTITUTO HIPOTECARIO ESPAÑOL, S.A., ENTIDAD DE FINANCIACION",NULL,NULL,A08323495,AV,DIAGONAL,472-476,"PL. 3",8006,BARCELONA,NULL,ES,NULL,934161783,NULL,934158773,NULL,1995-12-14,"POR DISOLUCION",0000,2008-03-06,1973-08-13,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,INS.HIP.ESPAÑOL
1059,38,"FIVA, ENTIDAD DE FINANCIACION, S.A.","FIVA, ENTIDAD DE FINANCIACION, SOCIEDAD ANONIMA","FIVA, ENTIDAD DE FINANCIACION, SOCIEDAD ANONIMA",NULL,NULL,A31101892,AV,GUIPUZCOA,"KM. 4",NULL,31195,BERRIOZAR,NAVARRA,ES,NULL,0,NULL,0,NULL,1984-09-18,.,0000,2008-03-06,1981-09-02,NULL,31,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,FIVASA
1060,38,"COMPAÑIA FINANCIERA COMARCAL","COMPAÑIA FINANCIERA COMARCAL, S.A.","COMPAÑIA FINANCIERA COMARCAL, S.A.",NULL,NULL,A08423790,AV,GENERALITAT,NULL,"PASAJE UNION PAPIOL",8001,BARCELONA,NULL,ES,NULL,0,NULL,0,NULL,1982-10-26,.,0000,2008-03-06,1976-09-18,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,COFICOMSA
1061,38,"SOCIEDAD ANONIMA LA PAZ, E.F.","SOCIEDAD ANONIMA LA PAZ, ENTIDAD DE FINANCIACION","SOCIEDAD ANONIMA LA PAZ, ENTIDAD DE FINANCIACION",NULL,NULL,A18025577,CL,ALCAICERIA,6,"PL. 1",18001,GRANADA,NULL,ES,NULL,958000000,NULL,0,NULL,1994-07-21,"POR ACUERDO DEL CONSEJO DE MINISTROS DE FECHA 19.11.1993",0000,2008-03-06,1980-12-24,NULL,18,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"SA LA PAZ FI"
1062,38,"COORDINACION FINANCIERA, S.A.","COORDINACION FINANCIERA, S.A. ( COFISA )","COORDINACION FINANCIERA, S.A. ( COFISA )",NULL,NULL,A08348245,CL,BALMES,357,NULL,8006,BARCELONA,NULL,ES,NULL,0,NULL,0,NULL,1984-03-01,.,0000,2008-03-06,1974-03-11,NULL,8,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,COFISA
